text,label
"LVMH is buying Tiffany & Co. for $16,200,000,000. Here’s what this deal means for the iconic jewelry brand.…",neutral
Some Nucor (NYSE:NUE) Shareholders Are Down 11%,negative
J.B. Hunt CFO steps down,neutral
"On this day in 1893 the trademark ""Coca-Cola"" was registered in the United States Patent Office.",neutral
"JinkoSolar shines with Q3 beat, strong shipments guidance",positive
$DISH $I $SGBAF - Dish spectrum sale shouldn't face FCC issue - New Street,positive
"$PHUN Mobile advertising company Phunware(PHUN) has landed President Trump's re-election campaign as a client, the…",neutral
Alexandria Ocasio-Cortez says she plans to oppose House Speaker Nancy Pelosi's drug pricing bill,neutral
"Twitter EPS misses by $0.02, beats on revenue",neutral
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks,neutral
7 ‘A’-Rated Stocks to Buy Before 2020,neutral
"Qantas challenges Airbus, Boeing to offer better deal on ultra-long haul jets",neutral
Is Public Storage a Good Dividend Stock Buy?,neutral
Story: Ugandan start-ups part of the solution during COVID-19 #economy #MarketScreener,neutral
EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,neutral
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),negative
7-Eleven pilots first cashierless store,neutral
UPDATE: @NYCHealthCommr says no Coronavirus in NYC,neutral
SASA Polyester Sanayi A.Ş. Selects INVISTA PTA Technology,neutral
"'Dean of Valuation' says Saudis got the Aramco valuation right, but he's still not buying",neutral
Salesforce Conference Interrupted by Immigration Protesters,neutral
YouTube's Smaller and Growing Slower Than Instagram,neutral
"Is Xencor, Inc. (NASDAQ:XNCR) Trading At A 44% Discount?",neutral
$CMCSA $LHX - Comcast sues L3Harris in patent dispute,negative
SNB's sight deposit holdings rise by second-highest level in 12 months,neutral
Should You Be Tempted To Sell Ecolab Inc. (NYSE:ECL) Because Of Its P/E Ratio?,neutral
NCLAT Judgement Over Mistry’s Removal As Tata Sons Chairman On Wednesday,neutral
$TXN - Texas Instruments (TXN) Management Presents at UBS Global TMT Conference - Transcript. Continue reading:…,neutral
CORRECT: Tapestry Q2 Kate Spade sales $430 mln vs. $428 mln; FactSet consensus $420.4 mln,positive
"As 2020 approaches, firms across the financial industry are busy issuing outlooks for what the year ahead may hold.…",neutral
Kenya needs to spend $10.2 billion over the next five years if it is to clear a backlog of required new roads and m…,neutral
"Gideon Rachman: Rather than making life simpler for Germany, Brexit is making it more complicated",neutral
Popular Irish ETF skids lower after Sinn Fein election win,negative
Shares of mattress company Casper fall below IPO price in Day 2 on NYSE,negative
"ForeScout Technologies EPS misses by $0.03, misses on revenue",negative
Brexit Bulletin: The Cliff Edge is Back,neutral
Highlight: “It isn’t just today— it’s really been a function of this entire year… 2019 has really been kind of the…,neutral
"Goldman On Gold: ""Time To Buy The Currency Of Last Resort""",positive
Is Masimo's Stock a Buy?,neutral
Why Grocery Outlet Could Have Investment Appeal,positive
The Justice Department urged the Supreme Court to hear President Trump’s bid to prevent his tax returns from being…,neutral
Business growth in Dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign…,negative
"$ZGNX big move w/ news this morning, name with size Jan and Apr bullish call OI",positive
"The mid-engine 2020 Chevrolet Corvette isn't even in full production yet, but it has already been named MotorTrend'…",neutral
Rains bring drought relief and hope to Australian farmers,positive
Comtech Telecommunications Corp. Awarded $1.2 Million Contract for Military Ka-band TWTAs,neutral
Schwab’s plan to buy TD Ameritrade isn’t sitting well with investment advisers who park their clients’ money with t…,negative
Societe Generale's Subadra Rajappa is concerned treasury yields could quickly snap back,negative
Athenex shares fall 19% in morning trading,negative
Bloomberg Unveils Extreme Gun Control Plan,neutral
Edited Transcript of DCM.TO earnings conference call or presentation 18-Nov-19 4:00pm GMT,neutral
Wall Street Weekahead: Conditions may be set for Santa Claus rally,neutral
Facing Catastrophe: Loss Of Working Hours To Equal 195m Full-Time Jobs According To UN Agency,negative
Ireland Still Refuses to Answer the $14.5 Billion Tax Question,neutral
Sajid Javid to push for 'permanent equivalence' for City in Brexit talks,neutral
Royal Caribbean stock price target cut to $100 from $135 at CFRA,negative
Trump agrees to help Mexico meet global oil cut target,neutral
"Another week, another VIX record short.",positive
This is what purchasing managers are saying about the economic outlook around the world,neutral
"‘Chill Is Real,’ Trudeau Envoy to China Says of Huawei Feud",neutral
Stocks Gain as U.S. Economy Signals Strength -- Update #SP500 #index #MarketScreener,positive
$MDXG - MiMedx settles VA pricing investigation; shares up 6%,positive
Ray Dalio isn’t disputing the investment that WSJ reported. But... he is definitely taking issue with the WSJ headl…,neutral
"4-Day Programme: The Mini MBA for In-house Lawyers (London, United Kingdom - June 23-26, 2020) -…",neutral
$SCANX: Small cap notable movers of interest -- The Buckle (BKE) gains following third quarter press,positive
"Carlyle, Qatar Fund Acquire Stake in AmEx Corporate Travel Unit",neutral
Smart Beta ETFs: A Marriage Between Active and Passive,neutral
$REGN - Regeneron Pharmaceuticals (REGN) Presents At Jefferies Global Healthcare Conference - Slideshow. Subscribe…,neutral
6 Potential M&A Targets For Tesla,neutral
Used Vehicle Market Softens in October as Wholesale Volume Spikes,neutral
Fintech company Bill.com surges more than 60% in market debut,positive
$FIVE - Five Below: Trapped Below $135. Keep reading: #markets #trading #finance,neutral
Pandemic isn't a boon for meal delivery firms #economy #MarketScreener,negative
Macy's lowers fiscal 2019 sales and earnings guidance,negative
U.S. Treasury lifts Iran sanctions on Dalian unit of Chinese shipper COSCO #economy #MarketScreener...,neutral
Canadian Banks Have Succulent Yields. #economy #business #trading,neutral
"Shortly after Mr. Trump’s election victory, for example, Mr. Clinesmith texted another official that “the crazies w…",neutral
"Mild weather boosts U.S. job growth in January, but momentum slowing",neutral
"Becton, Dickinson EPS beats by $0.01, beats on revenue",positive
I am a trend trader and stay with the trend or sit on the sidelines until a clear trend change would/does develop.,neutral
"The 1960s sexual revolution may have played a role in the cancer's rise, a researcher said.",neutral
OCN leads financial gainers; FNF and MAC among losers,neutral
Hoxton Ventures ups goal for sophomore fundraise after powering towards initial target,neutral
"$ECONX: November Average Hourly Earnings M/M +0.2% vs +0.3% consensus, prior +0.36% from +0…",positive
Depriving western Balkan countries of a clear chance to join the EU risks speeding up the already alarming pace of…,neutral
Grubhub gains a bear on margin view,negative
Navy Swaps Submarine for Destroyer in 2021 Budget Request Shift,neutral
"Billionaire Ray Dalio pushed back against a Wall Street Journal article, saying his hedge fund doesn’t have a net b…",neutral
Britannia Q3 Results: Profit Meets Estimates On Lower Tax Expense,positive
"RECAP 11/22 +Pos Comments:
$APTV + Wolfe
$ALV + Wolfe
$VC + Wolfe
$HMLP + DNB Markets
$HEPA + Brookline",positive
Small-cap health firms that soared after announcing plans to tackle the new coronavirus have seen big rallies. Now…,positive
Signal Says Ferrari Stock Could Race Into New Year,positive
Coach parent Tapestry reports earnings beat but coronavirus outbreak weighs on guidance,neutral
$CULP - More on Culp's Q2 results,neutral
$TITN - Titan Machinery amends and restates credit agreement,neutral
Silver to Play a Critical Role in 5G Technologies,neutral
Protests Hit Hong Kong Property Market,negative
Here's What to Like About Lannett's Q2 Earnings Results,neutral
"$HDS $AQST $AGIO - HDS, AQST, LTHM and SSI among after-hours movers",neutral
"Don’t eat romaine grown in Salinas, California, U.S. health officials say (via AP)",neutral
"$PD - PagerDuty, Inc. (PD) CEO Jennifer Tejada on Q3 2020 Results - Earnings Call Transcript. Get more updates here…",neutral
Taubman Centers downgraded to sector weight from overweight at KeyBanc Capital,negative
$COMDX: Natural gas inventory showed a draw of 115 bcf vs a 137 bcf draw last week,positive
"Auto Expo 2020: Now, Volkswagen Says India’s Electric Vehicle Market Isn’t Viable Yet",neutral
{Free} Dragonfly Capital Bull Scan for 11-25-19,neutral
Pyxus International misses on revenue,negative
Home Depot's stock selloff a 78-point drag on the Dow,negative
Did TCF Financial's Chemical Merger Spark a Positive Reaction for Investors?,neutral
Did You Manage To Avoid China Regenerative Medicine International's (HKG:8158) 96% Share Price Wipe Out?,neutral
Euro zone crisis response must include solidarity fund - France,neutral
"Apple is using a new app to get volunteers for research on hearing, heart disease and women's health.",neutral
Prepare for the day ahead with WSB,neutral
$OCN - BTIG sees 'material improvement' to Ocwen book value,positive
Homebuilders aren't keeping up with millennials,neutral
$MTSC - MTS Systems declares $0.30 dividend,neutral
Baxter International : Gets NYSE Notice Regarding 10-Q Filing #BaxterInternational #Stock #MarketScreener…,neutral
$MDGL - Madrigal: A Stellar Stock For This Coronavirus Bear Market. #finance #stocks #investing,positive
Ashok Leyland Ties Up With lClCl Bank For Vehicle Loans,neutral
President Donald Trump said that he’ll stand by his man Mike Pence in the 2020 campaign,neutral
Mexico's central bank cut its key interest rate for a fifth straight decision,neutral
Watch an energy focused #NYSESlice interview with @DominionEnergy From their beginnings in 1787 to their goals in…,neutral
UK politicians face ‘steep learning curve’ on EU trade,neutral
These are the best business schools in Canada,neutral
London Stock Exchange : Cleansing Notice #LondonStockExchange #Stock #MarketScreener,neutral
"Dow industrials end around 175 points higher, up 0.6%",positive
"IMF encouraged by recovery in China, but pandemic could resurge",neutral
London stalling...,neutral
CytomX +3.7% as Guggenheim starts at Buy,positive
$RBLAY - Robinsons Land: Still Cheap With New Catalysts. Subscribe to Seeking Alpha for more:…,neutral
"Should Income Investors Look At National Bankshares, Inc. (NASDAQ:NKSH) Before Its Ex-Dividend?",neutral
$MGI: Moneygram announces that Ripple has made the final $20 mln investment in MoneyGram equity pursuant to Ripple'…,neutral
L BRANDS MEETING WITH BANKS TO CONSIDER ALTERNATIVES: THE DEAL... to the Victoria Secret show?,neutral
"HP Rejects Xerox 'Unsolicited' Buyout Offer, Open To Further Discussion",neutral
Skyworks : Statement of changes in beneficial ownership of securities #Skyworks #Stock #MarketScreener…,neutral
GATX to sell American Steamship Company business segment,neutral
Illegal Tender podcast: What it was like to befriend convicted socialite scammer Anna Delvey,neutral
$CNA - CNA Financial Corporation 2019 Q4 - Results - Earnings Call Presentation. #trading #economy #finance,neutral
This is the largest ever deal in the luxury sector,neutral
Stocks start with solid gains; tech a strong early leader,positive
"3 Mutual Fund Misfires to Avoid - February 07, 2020",neutral
Berry Petroleum upgraded to sector weight from underweight at KeyBanc Capital,positive
Disney Q1 Revenue Up 36%,positive
"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company...",negative
Midstream Prices Crash: Maybe We Have Seen This Before. #business #finance #markets,negative
What to look for when Fed Chair Powell meets with Congress this week,neutral
